title,image_url,document_url,description,attribute,stocks
"25/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2564B4,,70846,,$38.48,,CEM2564B4TIALN,,70847,,$49.59,,CEM2564B4TICN,,70848,,$49.59,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,None,,,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,TICN,,",11
"7/16"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM716F4,,71398,,$28.95,,CEM716F4TIALN,,71399,,$35.64,,CEM716F4TICN,,71400,,$35.64,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 2-1/2,None,,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 7/16"", D2: 7/16, LOC: 1, OAL: 2-1/2,TICN,,",22
"3/8"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM38R4015,,71188,,$30.94,,CEM38R4015TIALN,,71189,,$38.67,,CEM38R4015TICN,,71190,,$38.67,,CEM38R4020,,71191,,$30.94,,CEM38R4020TIALN,,71192,,$38.67,,CEM38R4020TICN,,71193,,$38.67,,CEM38R4030,,71194,,$30.94,,CEM38R4030TIALN,,71195,,$38.67,,CEM38R4030TICN,,71196,,$38.67,,CEM38R4045,,71197,,$30.94,,CEM38R4045TIALN,,71198,,$38.67,,CEM38R4045TICN,,71199,,$38.67,,CEM38R4060,,71200,,$30.94,,CEM38R4060TIALN,,71201,,$38.67,,CEM38R4060TICN,,71202,,$38.67,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.015"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.015"",TICN,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.020"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.020"",TICN,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.030"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.030"",TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.030"",TICN,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.045"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.045"",TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.045"",TICN,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.060"",None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.060"",TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,0.060"",TICN,,",19
"33/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM3364F4,,70996,,$77.72,,CEM3364F4TIALN,,70997,,$81.81,,CEM3364F4TICN,,70998,,$81.81,,D1: 33/64"", D2: 9/16, LOC: 1-1/8, OAL: 3-1/2,None,,,,D1: 33/64"", D2: 9/16, LOC: 1-1/8, OAL: 3-1/2,TIALN (not recommended for Aluminum),,,,D1: 33/64"", D2: 9/16, LOC: 1-1/8, OAL: 3-1/2,TICN,,",4
"3/8"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM38B4,,71113,,$22.14,,CEM38B4TIALN,,71114,,$31.28,,CEM38B4TICN,,71115,,$31.28,,CEM38BL4,,71119,,$30.46,,CEM38BL4TIALN,,71120,,$41.14,,CEM38BL4TICN,,71121,,$41.14,,CEM38BXL4,,71131,,$35.5,,CEM38BXL4TIALN,,71132,,$45.37,,CEM38BXL4TICN,,71133,,$45.37,,CEM38BXXL4,,71137,,$50.02,,CEM38BXXL4TIALN,,71138,,$62.4,,CEM38BXXL4TICN,,71139,,$62.4,,CEM38BSL4,,71125,,$59.82,,CEM38BSL4TIALN,,71126,,$74.78,,CEM38BSL4TICN,,71127,,$74.78,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,None,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,None,,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,None,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,None,,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,TICN,,",123
"23/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2364B4,,70813,,$28.42,,CEM2364B4TIALN,,70814,,$38.36,,CEM2364B4TICN,,70815,,$38.36,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,",21
"21/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2164F4,,70807,,$24.57,,CEM2164F4TIALN,,70808,,$31.59,,CEM2164F4TICN,,70809,,$31.59,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,",80
"21/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2164B4,,70801,,$28.42,,CEM2164B4TIALN,,70802,,$38.36,,CEM2164B4TICN,,70803,,$38.36,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 21/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,",16
"5/16"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM516B4,,71206,,$20.68,,CEM516B4TIALN,,71207,,$26.6,,CEM516B4TICN,,71208,,$26.6,,CEM516BL4,,71212,,$26.39,,CEM516BL4TIALN,,71213,,$35.62,,CEM516BL4TICN,,71214,,$35.62,,CEM516BXL4,,71218,,$32.98,,CEM516BXL4TIALN,,71219,,$42.58,,CEM516BXL4TICN,,71220,,$42.58,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TICN,,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,None,,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,None,,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,TICN,,",17
"25/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2564F4,,70852,,$32.16,,CEM2564F4TIALN,,70853,,$41.51,,CEM2564F4TICN,,70854,,$41.51,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,None,,,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 25/64"", D2: 7/16, LOC: 1, OAL: 2-1/2,TICN,,",7
"23/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM2364F4,,70819,,$24.57,,CEM2364F4TIALN,,70820,,$31.59,,CEM2364F4TICN,,70821,,$31.59,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 23/64"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,",14
"19/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1964B4,,70756,,$24.43,,CEM1964B4TIALN,,70757,,$32.06,,CEM1964B4TICN,,70758,,$32.06,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TICN,,",2
"9/32"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM932B4,,71446,,$22.48,,CEM932B4TIALN,,71447,,$28.91,,CEM932B4TICN,,71448,,$28.91,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TICN,,",12
"5/16"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM516F4,,71227,,$15.81,,CEM516F4TIALN,,71228,,$20.4,,CEM516F4TICN,,71229,,$20.4,,CEM516FL4,,71233,,$22.12,,CEM516FL4TIALN,,71234,,$29.85,,CEM516FL4TICN,,71235,,$29.85,,CEM516FXL4,,71239,,$27.33,,CEM516FXL4TIALN,,71240,,$35.27,,CEM516FXL4TICN,,71241,,$35.27,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TICN,,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,None,,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,None,,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 1-5/8, OAL: 4,TICN,,",46
"9/32"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM932F4,,71455,,$21.91,,CEM932F4TIALN,,71456,,$28.15,,CEM932F4TICN,,71457,,$28.15,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 9/32"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TICN,,",8
"17/64"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1764B4,,70681,,$22.44,,CEM1764B4TIALN,,70682,,$28.87,,CEM1764B4TICN,,70683,,$28.87,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TICN,,",12
"19/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1964F4,,70762,,$21.91,,CEM1964F4TIALN,,70763,,$28.15,,CEM1964F4TICN,,70764,,$28.15,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 19/64"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,TICN,,",16
"5/16"" Cutting DiameterStandard Performance, 4 Flute Radius End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-radius.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM516R4015,,71257,,$24.69,,CEM516R4015TIALN,,71258,,$30.81,,CEM516R4015TICN,,71259,,$30.81,,CEM516R4020,,71260,,$24.69,,CEM516R4020TIALN,,71261,,$30.81,,CEM516R4020TICN,,71262,,$30.81,,CEM516R4030,,71263,,$24.69,,CEM516R4030TIALN,,71264,,$30.81,,CEM516R4030TICN,,71265,,$30.81,,CEM516R4045,,71266,,$24.69,,CEM516R4045TIALN,,71267,,$30.81,,CEM516R4045TICN,,71268,,$30.81,,CEM516R4060,,71269,,$24.69,,CEM516R4060TIALN,,71270,,$30.81,,CEM516R4060TICN,,71271,,$30.81,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.015"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.015"",TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.015"",TICN,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.020"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.020"",TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.020"",TICN,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.030"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.030"",TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.030"",TICN,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.045"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.045"",TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.045"",TICN,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.060"",None,,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.060"",TIALN (not recommended for Aluminum),,,,D1: 5/16"", D2: 5/16, LOC: 7/8, OAL: 2-1/2,0.060"",TICN,,",37
"1/4"" Cutting DiameterStandard Performance, 4 Flute Ballnose End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-ballnose.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM14B4,,70531,,$17.18,,CEM14B4TIALN,,70532,,$21.38,,CEM14B4TICN,,70533,,$21.38,,CEM14BL4,,70537,,$22.44,,CEM14BL4TIALN,,70538,,$28.89,,CEM14BL4TICN,,70539,,$28.89,,CEM14BXL4,,70543,,$27.28,,CEM14BXL4TIALN,,70544,,$30.36,,CEM14BXL4TICN,,70545,,$30.36,,CEM14BXXL4,,70549,,$32.07,,CEM14BXXL4TIALN,,70550,,$37.75,,CEM14BXXL4TICN,,70551,,$37.75,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 4,TICN,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,None,,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 1/4"", D2: 1/4, LOC: 1-1/2, OAL: 6,TICN,,",48
"3/8"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM38F4,,71146,,$18.86,,CEM38F4TIALN,,71147,,$23.32,,CEM38F4TICN,,71148,,$23.32,,CEM38FL4,,71152,,$25.37,,CEM38FL4TIALN,,71153,,$34.25,,CEM38FL4TICN,,71154,,$34.25,,CEM38FXL4,,71164,,$31.03,,CEM38FXL4TIALN,,71165,,$39.75,,CEM38FXL4TICN,,71166,,$39.75,,CEM38FXXL4,,71170,,$46.99,,CEM38FXXL4TIALN,,71171,,$60.58,,CEM38FXXL4TICN,,71172,,$60.58,,CEM38FSL4,,71158,,$53.41,,CEM38FSL4TIALN,,71159,,$66.76,,CEM38FSL4TICN,,71160,,$66.76,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,None,,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 7/8, OAL: 2-1/2,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,None,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 1-1/8, OAL: 3,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,None,,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 2, OAL: 4,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,None,,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 1-1/2, OAL: 6,TICN,,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,None,,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,TIALN (not recommended for Aluminum),,,,D1: 3/8"", D2: 3/8, LOC: 3, OAL: 6,TICN,,",146
"15/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1564F4,,70618,,$16.57,,CEM1564F4TIALN,,70619,,$21.36,,CEM1564F4TICN,,70620,,$21.36,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 15/64"", D2: 1/4, LOC: 3/4, OAL: 2-1/2,TICN,,",10
"17/64"" Cutting DiameterStandard Performance, 4 Flute Square End",https://gorillamill.com/images/uploads/product-tool-groups/4-flute-primate-square.png,https://gorillamill.com/images/uploads/mill-subcategories/4-flute-primate-diagram.png,"Extremely versatile in various materials, center, cutting, solid sub-micron carbide. See ""Available in special diameters, lengths and completely resharpenable.Cut Dia +.000/-.002, Shank Dia -.0001/-.0005, LOC +.025/+.050, OAL +/-.050",",CEM1764F4,,70687,,$21.91,,CEM1764F4TIALN,,70688,,$28.15,,CEM1764F4TICN,,70689,,$28.15,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,None,,,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TIALN (not recommended for Aluminum),,,,D1: 17/64"", D2: 5/16, LOC: 3/4, OAL: 2-1/2,TICN,,",2
